PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,cluster_id
0.429644039,-0.66720808,1.128027363,3.639910534,-4.558817393,6.525336212,7.692032047,-2.599585385,-1.951679087,-1.607340342,0
-5.473324196,1.736092821,-1.021079354,-2.470028099,1.561404221,-2.361887383,0.587721137,-0.704379169,-0.679954089,-0.377057087,0
-4.742252143,-0.123809171,-1.910651636,-1.398218259,-2.247400238,0.742295292,2.140716125,-0.406895929,0.700926047,-0.530949245,0
-4.042006061,-1.768629154,-0.995929658,-1.974702567,-3.875517404,1.595608348,-0.441540412,-0.034295734,1.033115558,-1.214656263,2
-3.958696936,1.097347127,-1.962487423,-1.245343834,-0.514152928,-0.913029692,1.73878805,-1.47198945,-0.493955213,-2.777014367,0
-3.542188988,-0.500095587,-1.891153835,-2.893142396,-2.147983467,0.774430261,1.504192898,0.407192288,0.641153505,1.078238396,2
-5.421509326,1.134759481,-1.900557727,-3.65761628,0.708951886,0.319559707,-1.030925862,-1.571781623,-0.327854919,-1.038807172,0
-3.753349638,0.512128226,-1.030621371,-2.057995513,-1.166269927,0.05438847,-2.053391647,-0.402398801,-0.183818574,-0.937510691,2
-6.346681238,2.133873876,-2.499970109,-2.766095431,0.268852241,-1.67512616,-0.456694109,-0.673874476,-0.005385145,-0.281887189,0
-4.173162796,-0.959476672,-0.485201094,-2.672246908,-4.71638956,2.40418525,-0.65004207,1.358294886,-1.900097796,-1.783448667,2
-5.192349591,-0.091241426,-1.287471244,-2.44090079,1.47490314,-1.696678604,-3.276059766,-1.202373698,-1.469715525,-1.225689074,0
-4.742367763,-0.241601797,-1.765743487,-3.762509247,-1.385775335,0.709924008,-1.480057929,-0.178285682,-1.248910249,-1.766501332,2
-4.187064923,1.496981632,-0.973605642,-2.87208698,-1.882356728,0.303675757,1.613173269,-0.149012363,0.11815787,1.781802912,0
-3.884037275,-0.146366077,0.617368057,-0.851658764,-1.74891219,1.040406347,-1.256519347,0.337533142,-0.169314855,-0.875752342,2
-4.591170514,0.979639344,-0.947020975,-1.3409749,-0.24586575,-1.772314313,1.642714667,-0.175365341,-2.176899383,0.942497825,0
-4.171126854,-0.479132133,-1.589964772,-1.624874654,1.267191075,0.510929594,0.369471279,-1.675240374,1.362128018,0.544579991,0
-4.41223784,-0.172683974,-1.935479265,-1.948785846,-0.044681805,-1.620680182,-2.593024793,-1.497953264,-0.857720971,1.423564414,0
-3.875295939,-0.421846932,-0.85023603,-2.420230027,-3.804067727,1.231416055,0.913840295,1.244621178,-1.056367591,0.213923055,2
-5.347033106,1.698797274,-1.068437876,-2.165180579,-0.805354819,-0.779326874,0.084597279,0.227410422,-1.357943212,0.2967551,0
-3.919422766,0.3557293,-0.780616045,-2.118155844,-3.022794983,0.341501002,1.966475394,0.291280204,0.25912229,-1.696115029,0
-3.412217918,1.126076689,-1.577391885,-2.072170212,0.233051934,-0.553302961,1.088744427,-0.981906104,-0.032972916,0.893574245,0
-4.731217954,1.261778541,-1.84231642,-2.663343865,1.549466047,-1.964440318,-0.110525742,0.057334298,0.06842993,2.133234519,0
-6.169031106,0.936385022,-1.252129523,-4.049848609,-0.093823148,-1.33738932,2.415647841,1.05749392,-0.786637388,1.88044056,0
-4.888455956,-7.125575414,1.562605288,2.861332473,4.032683942,-2.247433461,-1.410719056,-2.769124304,3.749004632,3.408045435,4
-4.129184702,-1.620687074,-1.333086923,-1.079467506,0.322630219,-0.856761715,-2.568567011,1.77443126,-3.410236956,0.675505715,4
-4.090910908,0.591884523,-0.865076061,-2.499214711,-2.37100307,-1.507328245,0.148856548,-0.099621455,-0.460239057,-1.022800572,0
-4.728191702,0.175931697,-1.992475645,-2.531234161,-1.735521156,1.194974696,2.071976977,0.809111615,1.490291541,-0.087833691,0
-5.702527207,2.10226482,-0.683163445,-1.620334179,1.226892545,-0.83355025,1.024270485,-1.885730045,1.337631509,0.325348853,0
-5.673246822,0.119995242,-1.267384199,-2.919187702,-3.522512008,2.031495017,0.395626425,0.926586605,-1.272816402,-0.215130441,2
-3.781957462,-0.125424194,-1.205332518,-3.063742095,-3.495240343,0.628813252,0.290941671,1.187400026,-0.156929366,0.716468362,2
-4.337153085,-1.035922207,-0.064798103,-1.977813146,-2.079406762,1.386948187,-0.984761052,0.209177927,-0.569562808,-1.516147988,2
-6.521352307,1.78192817,-2.384404034,-2.536820191,-0.776347814,-0.264127565,3.562646484,-1.859736732,-0.371257011,-0.581186585,0
-4.990819354,0.704172057,-1.080114098,-2.212279767,-2.798368799,-0.12102034,1.429115103,0.82079653,0.797191085,2.187549538,0
-2.940455298,0.391626996,0.075764132,-0.672001573,-2.631969012,1.091370119,-0.991342086,0.589572806,0.989648064,-0.997746123,2
-3.375563022,-7.473718775,1.787638197,1.563063994,1.343995894,0.8552177,-3.029806745,-2.137136797,2.120148187,1.877729409,4
-5.412596927,0.742734994,-1.201271273,-2.950935102,-2.740228916,1.317557538,3.199486582,1.298756404,1.75303281,-1.846626044,0
-4.406043258,0.183153646,-0.92904388,-2.73726966,-3.558176676,1.489168602,-0.388560177,1.062567484,0.972769434,-0.162716017,2
-5.286528231,1.419764814,-2.077274355,-0.945108407,0.596805814,-1.421190392,-1.090780032,-1.179348051,0.525318791,0.92360009,0
-5.401249607,2.41323499,-0.977316106,-2.34110953,-0.960884628,-0.308994964,2.496273125,-0.222649509,1.38786885,1.112491431,0
-5.518572556,2.00595836,-2.018871662,-2.420788071,-0.344492489,-1.820521826,1.056558538,0.005077487,-1.251041632,1.173023009,0
-3.102013294,-5.317814143,0.37523627,-0.710904072,-3.777074638,1.891021604,-2.595194223,1.057923366,-3.049231152,1.603121201,4
-3.749021008,-0.561689913,-0.058063754,-1.708144412,-0.697579037,0.461314079,-0.911097258,-1.180303156,-2.040009282,-0.209596324,2
-4.565835136,2.260173151,-1.744219822,-3.03066162,-1.696718974,-0.400660535,0.337450777,1.011309962,-1.16935742,-1.869980669,0
-3.958369069,-2.505230678,1.082205165,-0.320945867,0.41637063,0.618182654,-3.607545256,-2.381051676,-0.25480708,0.907676055,4
-5.964605521,1.613336115,-0.957464949,-2.710391329,-0.011279953,0.288680282,2.87972439,-1.79236955,-0.347614389,-1.50464682,0
-3.851432334,-3.345274064,0.434663151,-0.174970187,-1.227865463,0.999714282,-3.77567025,1.881713803,-0.921536946,0.679920263,4
-6.236838419,0.522946557,-2.424452986,-3.429308768,4.84477106,-2.707948491,-3.547104387,-2.089492951,-1.473953698,-0.241317445,4
-3.044594761,-7.335030212,1.305012699,2.615931992,2.126235761,0.819578522,-3.832906883,-0.499555908,5.108351177,2.649221991,4
-4.074530001,-0.60646537,-0.907869309,-1.585346836,-3.685772454,0.879806301,2.793517076,0.371473777,-0.566052204,-0.3500223,0
-3.297024377,-5.818851884,1.23009489,2.996564737,1.796838576,-0.162586657,-4.384222206,-1.600918151,-1.494353664,1.103984362,4
-3.865918916,-0.642365027,-2.014992951,-2.564256423,-1.377857899,-1.853681342,-1.170178283,0.191806925,-0.72144757,3.74464325,2
-4.646882138,-1.5899337,-2.037720722,-3.217102551,-2.363796228,0.654234059,-0.465625515,0.807271581,-2.250908213,-1.063965679,2
-4.136487731,1.987602457,-2.184646342,-2.654681068,-0.364341752,-1.084093639,1.172875231,-0.102780707,0.104073233,1.752563178,0
-5.553173545,2.117836275,-1.784045738,-3.033122676,1.746974434,-1.897670699,-2.100775073,-3.038258742,0.728981714,0.328810489,0
-4.575553034,0.526571505,-1.375086478,-2.499534696,-1.013457793,-1.329545741,-0.755841897,0.567634626,-1.395259599,-1.243536343,0
-4.10738842,-4.797449115,0.69530306,1.316164512,4.158811665,-2.16604165,-4.19781375,-0.175794727,-1.142257748,0.34114112,4
-6.113520442,1.99031369,-1.203273326,-3.037133757,0.152059346,-1.26841106,1.905592414,-0.466831412,0.210186481,-0.075430777,0
-4.282231962,-0.034772551,-1.498211168,-1.91285974,-2.785910366,0.628766158,1.098110987,1.160925259,-0.440503551,-0.925778069,0
-4.875520654,0.973274051,-1.03348769,-2.816781548,-0.865350958,0.74588631,1.870695601,0.516607641,-0.309733657,-2.043446211,0
-5.442363927,1.835380667,-1.251085801,-2.547860251,0.883846117,-1.437402762,0.573718769,-1.107065224,-0.259697462,1.952788393,0
-6.425696608,1.892960521,-1.041300035,-2.954198251,-1.482324256,0.42682884,2.891093167,0.020975884,-1.455411478,0.194602055,0
-3.972075703,-0.207121197,-0.951747669,-2.465908396,-2.09816251,-0.842238655,0.354201425,0.066480133,-1.000081011,0.454269759,0
-4.613452508,2.141316152,-1.908378838,-2.652628732,-0.603071432,-1.465745252,1.708375063,-1.005477461,1.783788012,1.760839501,0
-2.325659486,-1.452748178,-0.9168607,-3.004140491,-1.650960829,1.180955989,-0.259041323,-0.109846732,-0.669256119,-0.132799721,2
-1.862681426,-3.433463457,-1.054961679,-1.352350556,-4.494218443,2.544195058,0.426422181,2.325070806,-0.197178286,-0.242337119,2
-6.030880369,2.732629203,-1.932463129,-1.873050758,0.821349204,-1.326714886,1.512105728,-0.410941306,0.917284994,1.269436192,0
-4.859225402,-1.452132385,-0.719536538,-2.4063216,-2.725360853,0.158520952,0.379847151,-1.12823678,2.52094322,0.645770824,2
-4.598153187,2.094175235,-1.159342549,-2.618599408,0.820170018,-2.242930674,-0.632440583,-0.105949655,-0.957450062,2.887658493,0
-6.068974598,-0.469660281,-1.8797638,-1.513008598,4.767113258,-2.283612274,-2.626619155,-1.487243335,-0.397240251,-1.586262729,4
-4.697512888,0.896388731,-1.810766916,-2.994502943,-0.884507253,0.98741298,0.099241016,-1.549051562,1.584964719,0.525066609,0
-3.077672008,-6.898567245,1.384754261,1.523430772,1.622604163,-0.577528952,-3.380589604,-0.34341542,-0.057297525,1.915227824,4
-3.563136766,-1.720088981,-1.171054442,-1.850010195,-2.485746298,0.64092615,-1.199640703,0.74063668,1.154903041,-0.677035291,2
-3.590599413,-0.974957643,-0.748865707,-1.69087533,-2.212035913,-0.579188062,-0.855439069,-0.297025062,1.57920552,-0.59957591,2
-5.580653106,2.47714441,-1.284651862,-2.091728902,0.925525425,-0.415306837,2.112215779,-1.422062887,2.14876766,0.303207861,0
-4.913762934,3.599199096,-1.752106358,-3.434033885,3.201511191,-2.259949525,1.314030975,-0.778641031,1.111148402,0.724695149,0
-4.063843855,2.082564436,-1.781001865,-2.796472479,-0.100159622,-0.550722716,-0.636303821,0.764188409,-0.479292789,-0.444140201,0
-4.841612677,0.652600945,-1.45657716,-1.513656905,-0.795538239,-1.107300462,-0.270103726,-1.43332413,0.905865909,0.775101869,0
-4.458524516,-3.51969117,-1.01312042,-1.380908516,-0.173412908,0.928270284,-2.392894353,-1.432256817,1.189669124,-0.521957821,4
-3.945035998,-1.991033932,0.814816301,1.468781967,-0.097417074,2.081762921,-4.203961687,-0.806550474,0.452992275,0.907451913,4
-5.156123086,3.690342343,-1.771089951,-2.381707603,2.07178692,-2.732498567,1.258586971,-0.309291535,-1.11561783,-0.359500271,0
-3.986044379,0.451824384,-0.885949599,-2.50407243,-1.680007628,-0.705467635,2.133747889,0.640167911,1.35745936,-1.323854207,0
-3.639901877,0.09422298,-1.261912586,-2.742985404,-0.951804903,-1.138076286,0.050237304,-0.988635176,-0.18567961,1.42742428,0
-4.594721439,-3.30671258,-1.091696156,-0.329926848,-1.349903597,3.550253644,-6.40570653,1.616132113,-2.107364932,-3.014603642,4
-4.11322405,0.055204019,-1.044230005,-2.743456263,-2.295253951,0.766717799,-0.883765758,-0.352270291,1.241726582,-0.801938897,2
-5.659745106,1.151953823,-1.888302678,-2.481816526,-0.388846828,-1.364589724,1.591089376,0.009364127,-1.199397179,-0.002129507,0
-3.598374238,0.770169089,-1.533829254,-2.535746603,-0.548359488,-1.141842916,-0.156295428,-1.727189793,0.762665681,-1.938320555,0
-5.122242296,0.788762822,-0.547494724,-2.00121304,-2.145352155,-0.313644081,1.024059312,0.803220946,1.676568397,-0.244432434,0
-6.106324562,0.11506682,-1.713275075,-3.05873465,-2.930493078,0.246667541,1.480606662,-0.757441689,-1.424906081,-0.380546088,0
-5.34105854,1.485570424,-1.332478706,-3.094166653,-0.408406472,-0.027757204,2.687210881,0.84308617,-1.945595021,-0.84343453,0
-4.501279272,-1.212241297,-1.995797905,-1.854830801,-2.756664963,0.888640942,-0.819171661,0.745492563,2.430246051,-1.026828183,2
-4.448457415,-1.080623437,-2.508577373,-0.331194443,-2.069979255,0.42758689,0.617845875,0.616600718,-0.010688764,-0.213356725,2
-4.006241271,-0.178160858,-1.040896306,-2.87197149,-2.550609172,1.570527005,0.427864206,-0.85902312,3.115853289,-0.182085158,2
-3.651967172,-1.224438323,-1.015126481,-1.795855091,-3.707285574,2.432516083,-2.2079876,0.659297269,2.735537451,-1.052107607,2
-6.102535309,2.265709377,-2.701875438,-3.283363916,3.783441343,-3.834636217,0.811014118,-1.766923145,0.336167058,1.357084053,0
-3.593817402,0.933866713,-2.466310556,-2.179645289,-0.353763938,0.309970706,-2.354517019,-0.143196257,1.348554994,-1.315942495,2
-2.361286316,-1.002715801,0.846825566,-0.968756512,-3.001680875,0.667861422,-2.90178031,2.179837152,0.462713491,1.769217623,2
-4.538570962,1.794130585,-1.854793124,-1.809009408,1.430092638,-1.478882865,2.818511913,0.495902842,2.154155392,-0.872478132,0
-6.011199474,1.761823395,-2.163529343,-2.181586072,4.611381295,-4.198099451,-1.938402621,-2.81258797,0.253129142,1.496938577,0
-4.049020452,-5.633299894,0.325052376,-0.929027362,-3.921341267,3.755582071,-2.050851379,2.307663492,-1.466043877,-0.483687795,2
-3.558762776,-0.334456683,-0.505008866,-2.042131102,-1.909660141,-0.265119679,2.617743158,1.401612831,-3.113047931,6.726473213,2
-4.117974721,-1.258291977,-0.790482833,-0.762684176,-2.2344912,0.068218127,-0.131873507,1.633827099,-0.00801235,1.881010202,2
-5.347819024,1.30010501,-1.570782763,-3.422882033,-2.274245869,0.476200734,1.665767155,0.019087432,1.849913643,1.826701408,0
-5.138117858,1.937552555,-1.578550205,-2.896882117,0.302711987,-0.798877223,0.628117625,-1.584380561,0.675307286,0.531320115,0
-2.743642336,-1.163182515,-0.071274462,-0.816097809,-4.102059579,0.067340698,-1.660579041,2.4618921,0.350521745,0.364930008,2
-4.727189289,0.567021322,-0.957761755,-2.64931097,-3.106876703,0.602437084,0.716597527,1.895187913,1.068992619,0.483765307,2
-3.661806794,-2.95038453,0.02432179,-0.455787782,-6.144301157,3.734048295,-1.559010186,2.572700945,0.686253663,0.788059331,2
-6.392764584,0.432930613,-1.26402168,-2.168836473,-2.468876799,0.533660884,2.446190337,1.027335821,-0.910988844,0.374563075,0
-4.913010652,-5.918029241,0.599245863,0.804929419,1.87098075,0.463879117,-4.895963718,0.805408652,-2.92307161,-1.701381916,4
-4.534875891,3.000687248,-1.201619878,-2.709965777,2.37759896,-1.55214077,-0.527771065,-1.405332776,-0.736275271,-0.933636838,0
-3.559320945,-0.125139401,-0.72570689,-2.403994973,-2.915081347,0.61047264,-0.515653886,1.810356507,0.344991585,0.539534363,2
-4.198344502,-0.992926747,-0.543512199,-1.361033982,-3.857074793,2.094349469,1.15014745,1.068780402,2.772650562,-0.548859908,2
-4.950096659,2.693229399,-1.727166255,-2.81265899,0.576191495,-2.316700227,2.148107856,-1.611314684,1.71686909,0.014746044,0
-4.535125458,0.846044377,-1.659242712,-0.512665172,-2.524322535,0.316412728,2.065428909,-0.601324724,4.173823775,-0.14222966,0
-5.574765112,0.770168134,-1.602347142,-3.551185258,-2.483725882,-0.725392855,0.857384412,0.804866094,0.392893598,0.500376525,0
-4.522960168,1.901747004,-0.975516077,-2.11509984,0.991061565,0.010318926,2.288218179,-1.574024629,-0.433379388,1.241022022,0
-4.656223675,0.315691209,-1.261406526,-1.926815881,-0.013708637,-0.192060071,0.772858947,1.244457354,0.03875036,1.901760651,0
-4.875156528,0.839924766,-1.737728213,-0.497443343,0.15891356,0.369059453,-1.071379894,-2.665304768,0.221283745,-0.955141716,0
-4.47193593,-0.591295313,-0.77622123,-1.599434603,-0.251921008,-0.101889636,-1.749935516,-1.258574998,0.087818728,-1.846509364,2
-4.624758748,-1.615843804,-0.886336948,-2.072298991,-3.469563655,0.499087023,0.490145403,0.847145859,-0.39845737,0.618240601,2
-4.788286964,0.068793763,-1.634543997,-1.881468349,2.64528437,-1.396738324,-2.761060443,-1.142726782,0.147405688,-1.44544995,0
-3.273097253,-0.075839012,-0.115904718,-1.607665725,0.454491771,0.196287143,-1.553917986,1.273010797,1.13517012,1.504171156,2
-5.564725174,2.449359547,-2.356322757,-2.724490984,0.493061794,-2.590991066,2.22374147,-2.235639849,0.668993353,-0.802939453,0
-4.028602918,-0.583930845,-1.655819331,-0.657658812,-2.341958031,0.493291003,2.226660581,0.893694878,2.697102957,-0.76732005,0
-5.912879878,2.908690776,-1.344557302,-3.676454827,-1.19453686,-2.687722491,4.197040111,-0.046464314,-1.483674148,0.714698749,0
-3.512533182,-4.920095303,1.205582429,-0.407915118,-7.641487902,5.39481467,0.646941847,5.139658205,-1.561878413,3.977194877,2
-4.123926942,0.312412692,-0.778392499,-2.284478974,-3.418120396,-0.17256208,2.407663698,-0.795798528,3.440707156,2.532798687,0
-4.185902981,-1.713270058,0.037057459,-0.921455129,-1.721181065,1.463159084,-0.713643829,1.212614129,1.772447734,-1.342892552,2
-2.763671047,-1.303095642,0.107448704,-1.7790142,-3.998448021,2.815246002,-1.217584599,1.142921221,2.159659367,1.775994055,2
-4.168530135,0.509374993,-0.245698553,-2.151921682,-3.127353083,-0.01221432,2.892914752,1.248498911,-1.898445884,-0.177771083,0
-5.09819363,-0.246674101,-1.035295846,-1.873268609,-1.18635713,1.059062306,3.895585095,0.49950024,1.819798778,1.012454599,0
-3.707886992,0.616229147,-1.435098388,-3.227234547,-1.317428178,0.220543749,-1.340150562,1.067791314,-2.694762195,0.948259321,2
-5.558545498,2.65318247,-1.519315354,-2.737835235,-0.027612052,-0.139687991,1.488678181,-0.268474485,-2.175490509,-1.340790351,0
-5.586235671,0.030699309,-0.675506698,-1.764466772,-0.815253526,1.279343372,1.410175416,-0.761573205,-1.280171662,-0.795619109,0
-4.608311179,-2.085375042,-1.90369726,-1.868472989,-2.736631822,1.476621717,-2.40892568,-0.28443706,-0.784635097,-0.909025723,2
-5.064021777,0.733625427,-1.112336869,-2.628363661,-0.997526544,-0.756811059,2.522189656,-1.935778723,0.642104033,-1.404315962,0
-5.197670305,1.952313451,-1.519616374,-2.37087816,-1.976160472,0.454487234,2.703225173,-0.2101491,0.96893188,0.807870354,0
-3.483062451,-4.688116864,0.563019813,-0.856103789,-0.658061902,2.886823409,-4.590780098,0.15146497,-2.823641212,1.846385185,4
-2.940578896,-1.198097535,-2.531423385,-3.534883223,-2.881850756,0.254268182,1.503462658,1.218126861,0.670535933,-0.487808214,2
-5.091677605,-4.812864286,0.21492985,-0.323859016,-0.590437978,1.009359285,-3.351137816,-1.305267019,-0.291565465,-0.330608233,4
-6.055419048,-0.845495046,-1.905750742,-1.229023442,4.065293948,-0.714752996,-3.662606956,0.547782471,-1.452303577,-0.708232891,4
-5.158194705,0.115726285,-1.802171779,-0.930402564,2.142103905,-0.143571953,-2.099582348,-1.145880113,-0.983737765,-1.224131137,0
-4.245865163,-9.287320829,1.856759305,3.41886064,1.933647002,0.310013287,-4.753640764,1.057669881,3.566901322,3.577148239,4
-4.195904569,-1.312838871,-1.903838232,-1.209387807,-2.332655791,1.144884287,-1.958096982,1.631271284,0.683672691,2.145024626,2
-2.825859204,-2.195489841,-0.890858933,-1.117604902,-3.805089994,2.385717862,-2.995344081,0.504591219,0.677294447,-0.044536282,2
-3.83447335,1.325032879,-2.620421576,-0.903364843,-0.724003611,-0.578314683,-0.861682045,0.095214799,0.648956138,-0.543836148,0
-2.882251278,-1.990745362,-1.743125023,-1.883693187,-3.541243688,0.747078201,-1.496240648,1.232169225,-1.892356413,-3.351067243,2
-5.297789228,0.373282031,-1.216890605,-3.073382833,-1.579610529,-1.00250892,1.108445026,-0.322391186,-0.094302183,-0.370844779,0
-5.472842742,0.704392288,-1.192189457,-2.465414126,0.888728761,0.928176426,0.557264961,-0.915408681,1.555119809,-0.776363841,0
-3.353162683,1.291955915,-0.385435821,-2.138676499,0.656823796,-1.764081812,1.279799028,0.286052549,-0.370294785,0.342021967,0
-5.624641416,0.905160148,-1.748053092,-2.564279294,1.139776376,-2.741887841,3.423393838,-0.708543002,1.876995603,-0.448590132,0
-4.825870055,2.853808114,-1.976404689,-2.413596244,1.487493661,-1.85397851,0.359111006,-0.632855338,0.690894152,3.127065919,0
-6.150205502,2.087779744,-0.790333675,-1.239557535,0.172711009,-1.630121144,1.621936001,-1.02239149,2.44928349,-0.439256854,0
-5.345583519,0.06813675,-1.066731626,-2.30349965,-0.659340786,0.486538365,-0.846879913,0.494830542,-1.7259328,-1.507710627,2
-2.600474039,-3.116599421,0.105131485,-0.809478058,-5.1840994,1.876912166,2.228567156,4.498937651,-0.836346993,9.967593118,2
-3.649304673,-4.783264016,0.946934225,0.677425345,0.813323233,1.511059899,-6.620558943,1.313353851,2.83202721,4.216712341,4
-5.382442483,-0.009773097,-0.558234075,-2.95041752,-2.067808764,1.656846834,3.686923749,0.408155972,2.721412385,-2.297817487,0
-5.890594779,2.389123233,-0.51355474,-1.762529264,0.373983826,-0.714436927,2.427228399,-1.177792848,0.494978299,0.635172808,0
-3.579492205,-1.564810529,-1.494912201,-2.855004772,-2.351595046,1.049322096,-1.043086901,-0.454593483,-0.316562925,-1.512384465,2
-6.061421672,1.727890413,0.15952634,-1.292199662,-1.978264198,0.584102569,3.842285629,-0.299908136,2.972292776,-0.742368366,0
-2.912198187,-5.664219556,0.590297819,-0.051878739,0.522456112,0.77969768,-2.779479954,0.296690677,0.863889006,0.737136189,4
-5.052005194,1.228501176,-1.376450961,-2.790876324,-0.300221143,0.185469461,1.438268985,-0.788665444,0.120214884,1.223747832,0
-2.903467027,-0.140222085,-0.097623077,-1.40076183,-2.163856059,0.62667125,1.687082967,-0.515987558,0.676406307,-1.015221538,0
-4.243148528,-1.269424574,-0.524913399,-2.7165473,-3.155371939,1.359247251,2.155671775,0.353593485,-0.729202879,-1.704429722,0
-3.831238522,0.303825505,-1.725033647,-3.288521805,-0.838675996,1.305429855,0.359386041,1.236762514,-0.446297783,0.191044568,2
-4.1931252,0.806838362,-1.353349593,-2.324639443,-1.83820245,-0.278287865,1.044926732,0.103451353,2.915270944,-0.79685334,0
-2.372932143,-1.390855148,-0.277712482,-3.564552263,-4.161583676,1.9642179,-1.367566018,0.530111866,-0.967392068,-1.258164194,2
-4.680832343,2.28965684,-1.880180209,-3.475510213,-0.013747637,-1.110433533,0.627150325,-0.73972586,-0.774973775,1.35987126,0
-4.769337984,1.511189532,-2.004509708,-2.228105431,-0.174358204,-0.928578442,2.492895386,-0.080992724,0.916790374,0.696439395,0
-4.817604985,-5.448368071,1.218153778,1.99471887,3.335692934,-0.776759915,-1.438480013,0.518590497,1.201269944,2.475882705,4
-5.053631458,0.047543957,-0.862729855,-1.485446677,-2.046809344,0.374942695,1.385032687,-1.407026938,1.088175244,-2.718631228,0
-5.73042101,-2.275745601,-1.705383567,-1.117938558,-0.402746936,0.199771351,-3.565144362,-0.539231717,-1.668344928,-1.241581653,4
-5.323487246,0.940513776,-0.724815342,-2.193674647,-1.912556219,-0.017194618,2.373823964,-0.770402072,0.081074824,0.981777123,0
-4.319433222,-4.647316105,0.556258006,0.659006391,-0.878596581,0.517867881,-2.480478956,1.322663669,1.846272595,-2.492000675,4
-3.20320177,-4.233097113,0.118749701,-1.474530317,-5.702552281,3.040418297,-1.409809345,2.136186532,-2.094133876,-2.793154235,2
-5.730009486,0.394227065,-2.002511561,-1.593473429,-2.767687277,1.263585895,3.744862994,0.354485534,3.34734101,-0.89829233,0
-4.584382698,-0.459133342,-0.500201442,-2.50339475,-2.527805292,1.143708955,0.21567839,0.650317455,0.451843041,-1.12834333,2
-5.30910594,-1.328817596,-1.414748493,-3.225704305,0.3817909,0.038241918,-2.687319801,-0.342426811,0.66434865,-1.821966011,2
-3.910724145,-0.997181458,-1.797621646,-3.475579486,-3.21914311,1.753149521,-0.242145498,0.175162316,0.051962305,-0.405395048,2
-4.500221044,0.377440208,-1.942974922,-1.054253952,-1.763784772,-0.114492468,0.667446599,0.327776419,1.572428917,0.335585375,0
-3.957323801,-2.669382785,-0.403271159,-0.579753541,-2.094112702,2.370096722,-1.225030267,1.774256296,-1.38921753,-0.67049734,2
-4.260947119,0.748436556,-0.505979545,-2.040959544,-1.00918073,-1.110894107,1.168890772,1.505200279,0.377870459,1.186245723,0
-4.899836076,1.859460352,-1.86564379,-2.904150536,0.94654584,-0.461259802,-0.767495721,-3.497034223,-0.133930556,-0.9462339,0
-5.699866744,0.646399982,-1.281800413,-1.034313253,0.176899386,-0.91800952,1.056606505,-0.520038548,-0.567155626,1.229589477,0
-5.41595326,1.182875544,-0.826204126,-1.961351795,0.924495223,-0.177948968,0.771790691,-0.849676383,1.183480381,-0.600619715,0
-4.973752666,-0.697597701,-0.274931693,-0.63147093,-1.661754869,1.604995351,0.956692588,-4.996339715,1.282228087,-0.68620993,0
-2.705711683,-1.972526879,-1.224399981,-3.043894449,-5.109447373,1.309612333,0.620678628,2.073249766,-0.617766872,-3.243934837,2
-4.810326461,0.843892979,0.006867241,-1.778637698,-1.404502863,0.800680773,2.168723947,0.364619911,-1.397618866,-1.994724592,0
-4.528411361,-0.394114019,-1.7564073,-1.900799453,-0.758443627,0.746738035,1.683305202,-1.591437363,-0.542606875,0.397728452,0
-4.558538206,-3.295623267,-1.791422727,-1.42261274,-5.505830678,2.728067414,-0.632075906,2.326326896,-3.089165857,-1.608243454,2
-3.334500456,-1.177657806,-1.955765322,-2.605574071,-4.566761425,0.245308935,1.121695914,1.584436014,1.063656624,-2.102178045,2
-4.469357171,-0.35104489,-0.744205593,-2.880247346,-2.711213868,0.770482905,1.653007133,-0.550044575,2.315107778,0.393464977,0
-5.425781859,-1.364457466,-1.748809766,-2.307584471,-1.814794087,1.387717527,-3.314035329,-0.001363195,-2.823088426,0.264071161,4
-4.149510535,-0.42801958,-0.759470594,-2.196523729,-1.957259024,1.455542093,-1.647021868,1.279381425,-1.651597609,-0.929847132,2
-3.077678944,0.144196427,-0.436021584,-2.46757464,-2.769906726,0.03707361,-0.067872152,-0.078467306,-0.886745958,-1.153768153,2
-5.469678335,-0.886785074,-0.97135396,-1.30021832,2.623294674,-2.056984435,-1.990016683,-0.973371982,-1.19880862,1.183888781,4
-4.224428569,-0.71435213,-0.085732817,-1.701026708,-2.458780573,2.434328564,-1.03964982,0.176883336,1.387749726,-0.905630292,2
-4.753299246,0.045094293,-0.778412667,-2.561423003,-3.994101618,1.341315645,-0.392645231,1.120936397,0.10491675,-0.262172534,2
-5.067077367,2.028994365,-1.709484691,-3.410255568,0.635667505,-1.176894738,0.357201864,-1.257744009,1.557040265,-0.490091558,0
-4.106420572,-0.78727824,-1.313896459,-2.299318659,-2.588592187,0.462293003,-1.754949298,-0.855221565,-0.637387671,0.850905261,2
-5.166245264,-0.684551552,-1.987409229,-2.766144236,-2.564230116,0.810475655,1.119013159,1.279675243,-0.183112327,0.406959641,2
-4.891976383,-1.156401319,-0.269166539,-2.126607931,-3.093879818,2.626013314,-0.747642315,2.470990786,-0.400735463,-0.803119515,2
-4.11398941,-0.069016788,-1.5068173,-2.902852238,-1.787890344,0.101503175,0.38047977,0.262158273,2.280938929,-1.122531461,0
-3.864478326,-3.079520326,-0.672830142,-0.143771418,-0.604163334,1.308982556,-1.70301938,-0.445278573,-0.742598574,-1.900627831,4
